Si/Al,Al/P,Si/Ge,Si/B,Na/T,K/T,OH/T,F/T,H2O/T,sda1/T,cryst_temp,cryst_time,zeo,osda,Al/Si,Al,Si,Ge/Si,Ge,B/Si,B,Na,K,OH,F,H2O,sda1
0.36,1.7179967,99.0,250.0,1.8400724,0.0,2.4341676,0.0,132.84618,0.0,100.0,24.0,LTA,OSDA-free,2.7777777777777777,2.7777777777777777,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.9455962,1.7179967,99.0,250.0,1.920999,0.0,1.4678903,0.0,200.0,0.0,100.0,24.0,LTA,OSDA-free,0.5139812670275569,0.5139812670275569,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.725072,1.7179967,99.0,250.0,0.9674024,0.0,0.7955474,0.0,34.256474,0.0,100.0,4.6784525,LTA,OSDA-free,1.3791733786437759,1.3791733786437759,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5001479,1.7179967,99.0,250.0,0.97108155,0.0,1.0032622,0.0,29.925186,0.0,100.0,2.0,LTA,OSDA-free,0.666600939814001,0.666600939814001,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.2170188,1.7179967,99.0,250.0,0.96971214,0.0,1.9674013,0.0,27.201105,0.0,4.7792573,0.00439605,LTA,OSDA-free,0.821679993768379,0.821679993768379,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0643666,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,64.59083,1.0,LTA,OSDA-free,0.9395259114669701,0.9395259114669701,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,124.02822,0.0,80.0,2.0070596,LTA,OSDA-free,0.6666666666666666,0.6666666666666666,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,141.67616,0.0,90.0,1.5,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.5819292,0.0,2.4341676,0.0,26.68226,0.0,100.0,0.0,LTA,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.8625811,1.7179967,99.0,250.0,1.920999,0.0,2.2700284,0.0,193.48244,0.0,100.0,0.0,LTA,OSDA-free,1.1593112809914337,1.1593112809914337,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.7161998,1.7179967,99.0,250.0,1.7094017,0.0,1.6493285,0.0,25.0,0.0,94.24501,24.0,LTA,OSDA-free,0.5826827389211908,0.5826827389211908,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.9561399,1.7179967,99.0,250.0,1.0560662,0.0,1.5055971,0.0,29.925186,0.0,90.0,1.0,LTA,OSDA-free,1.0458720528240688,1.0458720528240688,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0742352,1.7179967,99.0,250.0,0.6002252,0.0,0.6741822,0.0,5.48292,0.0,200.0,1.0,LTA,OSDA-free,0.930894835693338,0.930894835693338,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0982635,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,100.0,1.0,LTA,OSDA-free,0.47658456623774853,0.47658456623774853,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,143.63167,0.0,100.0,47.99961,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.7094017,0.0,2.4341676,0.0,30.0,0.0,77.00765,1.0240191,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.7425984,0.0,1.7167325,0.0,50.0,0.0,75.41616,1.0,LTA,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.7483142,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,143.6031,0.0,69.85927,24.0,LTA,OSDA-free,1.3363370626937188,1.3363370626937188,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.0,0.0,2.4341676,0.0,30.0,0.0,62.41218,0.3058884,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.0,0.0,0.76,0.0,20.0,0.0,71.53546,168.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.6113009,1.7179967,99.0,250.0,0.96558285,0.0,0.47613314,0.0,20.178274,0.0,100.0,168.0,LTA,OSDA-free,1.635855599100214,1.635855599100214,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,140.64221,0.0,30.694717,12.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.9909009,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,69.030365,0.0,34.94415,384.0,LTA,OSDA-free,0.5022851715020069,0.5022851715020069,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.9017032,1.7179967,99.0,250.0,1.920999,0.0,1.0200024,0.0,27.272728,0.0,65.2743,3.0,LTA,OSDA-free,0.5258444114728313,0.5258444114728313,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,0.21816987,0.0,0.22144918,0.0,25.0,0.0,90.0,0.0,LTA,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,0.87936324,0.0,0.56542337,0.0,18.181818,0.0,100.0,830.79407,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5,1.7179967,99.0,250.0,1.920999,0.0,1.5342153,0.0,22.22627,0.0,80.0,4.0,LTA,OSDA-free,0.6666666666666666,0.6666666666666666,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0680248,1.7179967,99.0,250.0,1.2802436,0.0,1.2452348,0.0,29.721924,0.0,100.0,14.198553,LTA,OSDA-free,0.9363078460350358,0.9363078460350358,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.2725253,0.0,0.99164677,0.0,4.86038,0.0,69.19475,0.723634,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.618909,1.7179967,99.0,250.0,1.0,0.0,1.0312358,0.0,3.490299,0.0,70.0,6.0,LTA,OSDA-free,0.6176999448393949,0.6176999448393949,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.4792702,1.7179967,99.0,250.0,1.7094017,0.0,1.9963291,0.0,79.27483,0.0,100.0,0.50605524,LTA,OSDA-free,0.4033445003291694,0.4033445003291694,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.8814895,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,100.0,1.1444291,LTA,OSDA-free,1.1344434618903572,1.1344434618903572,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.5,1.7179967,99.0,250.0,1.7952363,0.0,2.401867,0.0,91.98876,0.0,38.574856,0.0,LTA,OSDA-free,2.0,2.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.1180887,1.7179967,99.0,250.0,1.920999,0.0,1.9404882,0.0,76.33099,0.0,100.0,168.0,LTA,OSDA-free,0.4721237595007235,0.4721237595007235,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,57.834663,0.7865903,LTA,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.3405315,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,58.119957,0.0,99.07083,144.0,LTA,OSDA-free,0.7459727727397678,0.7459727727397678,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5,1.7179967,99.0,250.0,0.5223502,0.0,0.2965452,0.0,2.857143,0.0,95.0,6.0,LTA,OSDA-free,0.6666666666666666,0.6666666666666666,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.2603767,1.7179967,99.0,250.0,1.1971455,0.0,1.0903637,0.0,29.850746,0.0,90.0,0.0,LTA,OSDA-free,0.44240413555846686,0.44240413555846686,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,65.41855,4.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.4858787,1.7179967,99.0,250.0,0.31772155,0.0,0.19607769,0.0,20.0,0.0,62.977108,0.3926879,LTA,OSDA-free,0.673002446296592,0.673002446296592,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.57037514,1.7179967,99.0,250.0,1.7290512,0.0,1.6000203,0.0,22.392025,0.0,90.0,1.0,LTA,OSDA-free,1.7532320921279985,1.7532320921279985,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,90.0,20.616226,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.7738173,1.7179967,99.0,250.0,0.5997386,0.0,0.61531806,0.0,17.331022,0.0,100.0,2.0,LTA,OSDA-free,1.2922947057399723,1.2922947057399723,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,143.4436,0.0,26.128834,2.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0474579,1.7179967,99.0,250.0,1.6107723,0.0,2.4341676,0.0,92.7847,0.0,87.2604,0.0,LTA,OSDA-free,0.9546923079199652,0.9546923079199652,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.0048914,0.0,1.0281377,0.0,26.666666,0.0,100.0,20.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.4813855,1.7179967,99.0,250.0,0.84574825,0.0,0.5,0.0,12.430009,0.0,100.0,168.0,LTA,OSDA-free,0.6750437343959421,0.6750437343959421,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5,1.7179967,99.0,250.0,1.5425017,0.0,1.2978978,0.0,25.0,0.0,100.0,0.0,LTA,OSDA-free,0.6666666666666666,0.6666666666666666,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.571986,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,87.41275,0.0,99.7882,12.0,LTA,OSDA-free,0.6361379808726032,0.6361379808726032,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,150.0,1.4093785,LTA,OSDA-free,inf,inf,1.0,inf,inf,inf,inf,,,,,,
2.0,1.7179967,99.0,250.0,0.30246407,0.0,0.3,0.0,18.831219,0.0,51.29201,2.0483046,LTA,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,0.9534631,0.0,0.31869334,0.0,26.875465,0.0,33.296986,12.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,0.42308164,0.0,0.24024694,0.0,19.925959,0.0,90.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,99.744156,0.0,99.58515,0.0,LTA,OSDA-free,0.6666666666666666,0.6666666666666666,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,115.255165,0.0,100.0,36.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.091928,1.7179967,99.0,250.0,1.0,0.0,0.95143807,0.0,30.0,0.0,120.0,24.0,LTA,OSDA-free,0.4780279244792364,0.4780279244792364,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,50.0,0.0,80.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5,1.7179967,99.0,250.0,1.920999,0.0,1.3647105,0.0,29.994532,0.0,100.0,24.0,LTA,OSDA-free,0.6666666666666666,0.6666666666666666,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.9326658,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,100.0,12.30558,LTA,OSDA-free,0.5174200319579308,0.5174200319579308,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.920999,0.0,2.2530315,0.0,200.0,0.0,86.03749,35.974518,LTA,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,101.407524,0.0,0.0,120.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,0.69312876,0.0,0.3,0.0,22.723675,0.0,62.39705,2.0,LTA,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.597183,1.7179967,99.0,250.0,0.0,0.0,0.33843157,0.0,8.333333,0.0,200.0,4.0,LTA,OSDA-free,1.6745285783419823,1.6745285783419823,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.7932755,1.7179967,99.0,250.0,1.2902083,0.0,1.5338668,0.0,39.213047,0.0,80.0,4.0,LTA,OSDA-free,0.5576388011769524,0.5576388011769524,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.920999,0.0,1.8365272,0.0,69.93791,0.0,100.0,24.0,LTA,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.6413847,1.7179967,99.0,250.0,1.0,0.0,2.4341676,0.0,2.7272727,0.0,69.32485,8.0,LTA,OSDA-free,0.6092416969647639,0.6092416969647639,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.7407085,1.7179967,99.0,250.0,1.920999,0.0,0.66689456,0.0,20.836008,0.0,80.0,10.0,LTA,OSDA-free,0.5744787251857505,0.5744787251857505,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,0.9677419,0.0,1.0,0.0,30.0,0.0,89.221214,168.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.98697907,1.7179967,99.0,250.0,0.0,0.0,1.9982827,0.0,200.0,0.0,60.116,4.0,LTA,OSDA-free,1.0131927113712755,1.0131927113712755,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.1965404,1.7179967,99.0,250.0,0.45383397,0.0,0.320332,0.0,23.59188,0.0,27.791033,0.0,LTA,OSDA-free,0.8357427797674027,0.8357427797674027,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.8728389,0.0,0.8954465,0.0,37.335773,0.0,100.0,168.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.7034464,0.0,2.4341676,0.0,30.449026,0.0,100.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,119.59425,0.0,65.0,168.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5922749,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,65.79352,0.0,80.0,0.0,LTA,OSDA-free,0.6280322574952353,0.6280322574952353,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,100.0,3.0,LTA,OSDA-free,0.6666666666666666,0.6666666666666666,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.6671648,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,90.90909,0.0,105.518074,132.63963,LTA,OSDA-free,0.5998207255815382,0.5998207255815382,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5004916,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,90.90909,0.0,100.0,36.0,LTA,OSDA-free,0.6664482493604097,0.6664482493604097,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,150.14226,0.0,98.77831,2.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.3913963,1.7179967,99.0,250.0,0.40767673,0.0,0.3,0.0,25.987219,0.0,90.0,5.6992555,LTA,OSDA-free,0.7187025005025527,0.7187025005025527,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5,1.7179967,99.0,250.0,1.5293783,0.0,0.67153525,0.0,28.338676,0.0,41.600487,0.0,LTA,OSDA-free,0.6666666666666666,0.6666666666666666,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.920999,0.0,1.1458424,0.0,25.863747,0.0,100.0,4.0,LTA,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.50086606,1.7179967,99.0,250.0,1.5147506,0.0,1.3101809,0.0,33.333332,0.0,90.0,0.0,LTA,OSDA-free,1.99654175010381,1.99654175010381,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.59936106,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,57.65733,0.0,66.865944,7.0,LTA,OSDA-free,1.6684433920348445,1.6684433920348445,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.1119952,1.7179967,99.0,250.0,1.646438,0.5244391,1.16072,0.0,99.98452,0.0,100.0,1.0,LTA,OSDA-free,0.47348592458922256,0.47348592458922256,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0972002,1.7179967,99.0,250.0,0.69027686,0.0,1.0847214,0.0,30.0,0.0,90.0,10.0,LTA,OSDA-free,0.9114106978835768,0.9114106978835768,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.98386645,1.7179967,99.0,250.0,1.8085071,0.0,0.8,0.0,3.0,0.0,90.0,2.0,LTA,OSDA-free,1.0163981097231236,1.0163981097231236,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,113.15813,0.0,90.55456,2.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.7057269,0.0,2.1540904,0.0,44.0,0.0,100.0,0.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.5998434,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,134.49599,0.0,80.0,6.565477,LTA,OSDA-free,1.667101780231307,1.667101780231307,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.2930003,0.0,114.39162,0.0,90.0,2.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5004605,1.7179967,99.0,250.0,0.0,0.0,0.0,0.0,20.0,0.6,100.0,1.0,LTA,OSDA-free,0.6664620628133829,0.6664620628133829,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,0.0,8.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,36.73402,24.0,LTA,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5,1.7179967,99.0,250.0,1.4979696,0.0,2.4341676,0.0,76.66582,0.0,100.0,48.0,LTA,OSDA-free,0.6666666666666666,0.6666666666666666,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
3.1653142,1.7179967,99.0,250.0,0.3118512,0.0,0.34012434,0.0,23.344965,0.0,80.0,10.0,LTA,OSDA-free,0.3159244033341145,0.3159244033341145,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,0.95902264,0.0,1.631263,0.0,90.90909,0.0,100.0,12.0,LTA,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.2096136,1.7179967,99.0,250.0,0.88553435,0.0,0.6069213,0.0,30.59259,0.0,66.74387,4.0,LTA,OSDA-free,0.45256781547687797,0.45256781547687797,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,54.544025,0.0,90.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5,1.7179967,99.0,250.0,1.7372096,0.0,2.4341676,0.0,200.0,0.0,80.0,24.0,LTA,OSDA-free,0.6666666666666666,0.6666666666666666,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,0.41545758,0.0,0.43134707,0.0,24.610905,0.0,80.0,16.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.6779423,1.7179967,99.0,250.0,0.6808965,0.0,0.75545084,0.0,2.04554,0.0,72.58673,8.0,LTA,OSDA-free,1.4750517853805551,1.4750517853805551,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5004181,1.7179967,99.0,250.0,1.920999,0.0,1.9596037,0.0,200.0,0.0,50.0,2.4223394,LTA,OSDA-free,0.6664808962248588,0.6664808962248588,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.395206,0.0,1.9840956,0.0,37.45243,0.0,95.0,32.343174,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,82.73083,0.0,50.0,9.564671,LTA,OSDA-free,0.4,0.4,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.8080737,1.7179967,99.0,250.0,1.602742,0.0,1.021202,0.0,20.0,0.0,12.697259,6.9224834,LTA,OSDA-free,1.2375108854551262,1.2375108854551262,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.1283443,0.0,0.8809881,0.0,2.9064078,0.0,65.70675,5.3077464,LTA,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.894593,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,70.0,3.0,LTA,OSDA-free,0.5278178479494012,0.5278178479494012,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0944531,1.7179967,99.0,250.0,1.3174992,0.0,1.317306,0.0,200.0,0.0,23.275137,1.0,LTA,OSDA-free,0.9136983576546132,0.9136983576546132,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.64273274,1.7179967,99.0,250.0,0.58930856,0.0,0.39529413,0.0,20.0,0.0,80.0,8.0,LTA,OSDA-free,1.5558566380172263,1.5558566380172263,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.363689,0.0,25.561623,0.0,72.16098,0.5530333,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.38253948,1.7179967,99.0,250.0,1.920999,0.0,2.2509294,0.0,38.70968,0.0,100.0,4.0,LTA,OSDA-free,2.614109267885239,2.614109267885239,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0143943,1.7179967,99.0,250.0,1.920999,0.0,2.1975036,0.0,90.90909,0.0,100.0,0.80799073,LTA,OSDA-free,0.4964271394135696,0.4964271394135696,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.8756964,0.0,105.484825,0.0,69.00331,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.2063966,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,65.0,8.0,LTA,OSDA-free,0.8289148029760695,0.8289148029760695,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,0.89090633,0.0,0.6765339,0.0,19.704689,0.0,90.0,0.5625741,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.6389763,1.7179967,99.0,250.0,0.78027356,0.0,0.76,0.0,5.9748855,0.0,196.49628,2.0,LTA,OSDA-free,0.610136949509276,0.610136949509276,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.9438373,1.7179967,99.0,250.0,1.920999,0.0,0.8,0.0,29.62963,0.0,65.0,2.0,LTA,OSDA-free,0.5144463479530926,0.5144463479530926,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.39998737,1.7179967,99.0,250.0,0.19760107,0.0,0.32474157,0.0,14.231296,0.0,65.22548,6.0,LTA,OSDA-free,2.5000789399925303,2.5000789399925303,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.0,1.7179967,99.0,250.0,0.8149385,0.0,0.6642315,0.0,15.731443,0.0,62.396732,6.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
1.5127822,1.7179967,99.0,250.0,0.3430929,0.0,0.53333336,0.0,4.901961,0.0,80.0,168.0,LTA,OSDA-free,0.6610336901108435,0.6610336901108435,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,146.27435,0.0,81.99334,168.0,LTA,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
0.8155406,1.7179967,99.0,250.0,1.0,0.0,1.1207507,0.0,48.922054,0.0,80.203865,24.0,LTA,OSDA-free,1.2261805236918923,1.2261805236918923,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
400.0,0.0,99.0,250.0,1.920999,0.0,2.4341676,0.0,200.0,0.0,80.0,1.0,LTA,OSDA-free,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
2.0,1.7179967,99.0,250.0,1.920999,0.0,1.7953434,0.0,194.52844,0.0,59.094078,0.0,LTA,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
400.0,0.0,99.0,250.0,0.4442079,0.0,0.5486962,0.0,27.001375,0.0,46.150322,15.0,LTA,OSDA-free,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,,,,,,
