Si/Al,Al/P,Si/Ge,Si/B,Na/T,K/T,OH/T,F/T,H2O/T,sda1/T,cryst_temp,cryst_time,zeo,osda,Al/Si,Al,Si,Ge/Si,Ge,B/Si,B,Na,K,OH,F,H2O,sda1
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.6000001,0.0,120.00007,0.0,80.0,136.00003,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.2003202861309057,0.0001,240.02413734283454,0.0001
1.5,1.7179967,99.0,250.0,0.32,0.0,0.32,0.0,24.0,0.0,80.0,4.0,LTA,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,0.5333973277688024,0.0001,0.5333973277688024,0.0001,40.00480047683716,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.9500003,0.0,25.0,0.0,80.0,1.5,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.900390572261811,0.0001,50.00500000000001,0.0001
1.5824989,1.7179967,99.0,250.0,0.74578905,0.0,0.5966313,0.0,24.782187,0.0,99.00001,8.0,LTA,OSDA-free,0.6319119930267334,0.6319119930267334,1.0,0.0001,0.0001,0.0001,0.0001,1.2172112544963745,0.0001,0.9737690814222641,0.0001,40.44730381342378,0.0001
1.0,1.7179967,99.0,250.0,0.72463757,0.0,0.5797101,0.0,7.391304,0.0,200.0,1.5,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,1.4494200635075571,0.0001,1.1595361938714983,0.0001,14.78408629302979,0.0001
0.49925035,1.7179967,99.0,250.0,1.0000005,0.0,0.8,0.0,27.799995,0.0,100.0,168.0,LTA,OSDA-free,2.0030031204223633,2.0030031204223633,1.0,0.0001,0.0001,0.0001,0.0001,3.003204552461205,0.0001,2.402562532138862,0.0001,83.48903300016883,0.0001
1.5,1.7179967,99.0,250.0,0.16000003,0.0,0.16000006,0.0,24.0,0.0,80.0,6.0,LTA,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,0.26669871356089964,0.0001,0.266698763237398,0.0001,40.00480047683716,0.0001
1.0,1.7179967,99.0,250.0,1.250002,0.0,1.0,0.0,16.5,0.0,0.0,0.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,2.500254053521157,0.0001,2.0002000000000004,0.0001,33.00330000000001,0.0001
1.0,1.7179967,99.0,250.0,0.72463757,0.0,0.5797101,0.0,7.391304,0.0,200.0,0.5,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,1.4494200635075571,0.0001,1.1595361938714983,0.0001,14.78408629302979,0.0001
2.1999998,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,130.203,0.0,80.0,5.0,LTA,OSDA-free,0.4545454978942871,0.4545454978942871,1.0,0.0001,0.0001,0.0001,0.0001,2.794564719650921,0.0001,3.541094391435607,0.0001,189.41223232427956,0.0001
0.66599995,1.7179967,99.0,250.0,0.6002401,0.0,0.4801921,0.0,10.384154,0.0,65.0,168.0,LTA,OSDA-free,1.5015015602111816,1.5015015602111816,1.0,0.0001,0.0001,0.0001,0.0001,1.5016216230681634,0.0001,1.201297313365834,0.0001,25.97805506322524,0.0001
0.30032995,1.7179967,99.0,250.0,0.84602356,0.0,0.6768189,0.0,25.97293,0.0,100.0,168.0,LTA,OSDA-free,3.3296711444854736,3.3296711444854736,1.0,0.0001,0.0001,0.0001,0.0001,3.663172998138383,0.0001,2.9305386565911378,0.0001,112.45944407714359,0.0001
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,139.99992,0.0,85.0,3.0,LTA,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,196.02789400768233,0.0001
0.9749995,1.7179967,99.0,250.0,1.920999,0.0,1.5797453,0.0,69.3671,0.0,90.0,4.0,LTA,OSDA-free,1.0256415605545044,1.0256415605545044,1.0,0.0001,0.0001,0.0001,0.0001,3.8916397135601106,0.0001,3.200313668968208,0.0001,140.52676136088718,0.0001
1.0,1.7179967,99.0,250.0,1.0,0.0,0.8,0.0,30.0,0.0,0.0,0.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,2.0002000000000004,0.0001,1.6001600238442424,0.0001,60.006000000000014,0.0001
0.98000014,1.7179967,99.0,250.0,1.598487,0.0,1.278787,0.0,32.323235,0.0,105.00001,4.0,LTA,OSDA-free,1.020408034324646,1.020408034324646,1.0,0.0001,0.0001,0.0001,0.0001,3.229915714443918,0.0001,2.583927320474723,0.0001,65.31258744346798,0.0001
1.5,1.7179967,99.0,250.0,0.24,0.0,0.24000001,0.0,24.0,0.0,80.0,6.0,LTA,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,0.4000479958266019,0.0001,0.40004802066485107,0.0001,40.00480047683716,0.0001
0.8750008,1.7179967,99.0,250.0,0.66666645,0.0,0.53333354,0.0,11.533334,0.0,100.0,168.0,LTA,OSDA-free,1.1428561210632324,1.1428561210632324,1.0,0.0001,0.0001,0.0001,0.0001,1.4287036123431263,0.0001,1.1429637073855334,0.0001,24.71658155002549,0.0001
0.5,1.7179967,99.0,250.0,1.920999,0.0,1.6000001,0.0,136.66669,0.0,110.0,2.3330004,LTA,OSDA-free,2.0,2.0,1.0,0.0001,0.0001,0.0001,0.0001,5.763381350231171,0.0001,4.800320429182054,0.0001,410.02739437255866,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,100.0,0.0,70.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,4.8688220805645,0.0001,200.02000000000004,0.0001
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,135.71436,0.0,80.0,6.0,LTA,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,190.02724133626435,0.0001
1.0,1.7179967,99.0,250.0,1.0,0.0,0.8,0.0,30.0,0.0,100.0,3.4999995,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,2.0002000000000004,0.0001,1.6001600238442424,0.0001,60.006000000000014,0.0001
12.5,1.7179967,99.0,250.0,0.7407405,0.0,0.59259266,0.0,27.111109,0.0,100.0,336.0,LTA,OSDA-free,0.07999999821186066,0.07999999821186066,1.0,0.0001,0.0001,0.0001,0.0001,0.8001478630529514,0.0001,0.6401185866130722,0.0001,29.285419655577346,0.0001
1.0,1.7179967,99.0,250.0,1.4999999,0.0,1.200001,0.0,50.0,0.0,90.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.0002997615575797,0.0001,2.4002420029163365,0.0001,100.01000000000002,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.6000001,0.0,30.0,0.0,90.0,6.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.2003202861309057,0.0001,60.006000000000014,0.0001
400.0,0.0,99.0,250.0,1.920999,0.0,2.4000013,0.0,52.000027,0.0,65.0,168.0,LTA,OSDA-free,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,1.9215753498554229,0.0001,2.400721287846565,0.0001,52.01562671089172,0.0001
1.0,1.7179967,99.0,250.0,1.1249995,0.0,0.9,0.0,41.750004,0.0,100.0,7.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,2.2502240462303167,0.0001,1.8001799523115163,0.0001,83.50835763015749,0.0001
1.5,1.7179967,99.0,250.0,0.32,0.0,0.32,0.0,24.0,0.0,100.0,6.0,LTA,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,0.5333973277688024,0.0001,0.5333973277688024,0.0001,40.00480047683716,0.0001
0.9003682,1.7179967,99.0,250.0,1.920999,0.0,1.5533962,0.0,29.514566,0.0,90.0,2.5,LTA,OSDA-free,1.11065673828125,1.11065673828125,1.0,0.0001,0.0001,0.0001,0.0001,4.054953789220704,0.0001,3.2789968887103726,0.0001,62.30102140829136,0.0001
0.66666627,1.7179967,99.0,250.0,0.2133333,0.0,0.2133334,0.0,16.0,0.0,80.0,4.0,LTA,OSDA-free,1.5000009536743164,1.5000009536743164,1.0,0.0001,0.0001,0.0001,0.0001,0.5333761045982064,0.0001,0.5333763653894884,0.0001,40.00321525878907,0.0001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,150.0,1.0,LTA,OSDA-free,inf,inf,1.0,inf,inf,inf,inf,,,,,inf,
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,142.85709,0.0,65.0,4.0,LTA,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,200.02849292302778,0.0001
5.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,166.66733,0.0,0.0,0.0,LTA,OSDA-free,0.20000000298023224,0.20000000298023224,1.0,0.0001,0.0001,0.0001,0.0001,2.3055830657035083,0.0001,2.9214879890029657,0.0001,200.03412741931476,0.0001
1.0,1.7179967,99.0,250.0,0.2666666,0.0,0.26666668,0.0,20.0,0.0,80.0,6.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.5333865156531336,0.0001,0.5333866944849492,0.0001,40.004000000000005,0.0001
1.0,1.7179967,99.0,250.0,0.72463757,0.0,0.5797101,0.0,7.391304,0.0,100.0,96.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,1.4494200635075571,0.0001,1.1595361938714983,0.0001,14.78408629302979,0.0001
0.5,1.7179967,99.0,250.0,1.920999,0.0,1.6000001,0.0,136.66669,0.0,110.0,1.0,LTA,OSDA-free,2.0,2.0,1.0,0.0001,0.0001,0.0001,0.0001,5.763381350231171,0.0001,4.800320429182054,0.0001,410.02739437255866,0.0001
0.88681805,1.7179967,99.0,250.0,0.7057163,0.0,0.5645728,0.0,12.208891,0.0,65.0,168.0,LTA,OSDA-free,1.1276270151138306,1.1276270151138306,1.0,0.0001,0.0001,0.0001,0.0001,1.5016422335345792,0.0001,1.2013132795141699,0.0001,25.97840791333819,0.0001
0.25000003,1.7179967,99.0,250.0,1.6000006,0.0,1.2800004,0.0,33.280006,0.0,100.0,168.0,LTA,OSDA-free,3.999999523162842,3.999999523162842,1.0,0.0001,0.0001,0.0001,0.0001,8.000322336625757,0.0001,6.400257630872512,0.0001,166.40667217559508,0.0001
0.9003597,1.7179967,99.0,250.0,0.6317119,0.0,0.50536954,0.0,24.636765,0.0,100.0,720.0,LTA,OSDA-free,1.1106672286987305,1.1106672286987305,1.0,0.0001,0.0001,0.0001,0.0001,1.3334599481834222,0.0001,1.0667680088737344,0.0001,52.00493885987591,0.0001
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,135.71436,0.0,80.0,8.999997,LTA,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,190.02724133626435,0.0001
1.0,1.7179967,99.0,250.0,0.5,0.0,0.5,0.0,30.0,0.0,100.0,48.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,1.0001000000000002,0.0001,1.0001000000000002,0.0001,60.006000000000014,0.0001
0.98809516,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,71.85624,0.0,90.0,2.0,LTA,OSDA-free,1.0120482444763184,1.0120482444763184,1.0,0.0001,0.0001,0.0001,0.0001,3.8655269662856573,0.0001,4.898149527189006,0.0001,144.59259142402144,0.0001
2.166667,1.7179967,99.0,250.0,1.7543857,0.0,1.4035087,0.0,30.350874,0.0,65.0,6.0,LTA,OSDA-free,0.4615384042263031,0.4615384042263031,1.0,0.0001,0.0001,0.0001,0.0001,2.564452967785774,0.0001,2.0515625136308566,0.0001,44.3650380503713,0.0001
0.25,1.7179967,99.0,250.0,1.0,0.0,0.79999995,0.0,27.400003,0.0,100.0,168.0,LTA,OSDA-free,4.0,4.0,1.0,0.0001,0.0001,0.0001,0.0001,5.0001999999999995,0.0001,4.000159761571884,0.0001,137.00549716682434,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.6000001,0.0,120.00007,0.0,80.0,98.00001,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.2003202861309057,0.0001,240.02413734283454,0.0001
0.6678902,1.7179967,99.0,250.0,1.1001102,0.0,0.8800883,0.0,19.031904,0.0,65.0,168.0,LTA,OSDA-free,1.497252106666565,1.497252106666565,1.0,0.0001,0.0001,0.0001,0.0001,2.7474724696871022,0.0001,2.1979784521008683,0.0001,47.53126928956645,0.0001
3.333329,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,153.84573,0.0,50.0,645.34,LTA,OSDA-free,0.30000039935112,0.30000039935112,1.0,0.0001,0.0001,0.0001,0.0001,2.4976837321456453,0.0001,3.1649057161881373,0.0001,200.03028432054612,0.0001
0.5,1.7179967,99.0,250.0,1.831501,0.0,1.4652008,0.0,31.684977,0.0,65.0,168.0,LTA,OSDA-free,2.0,2.0,1.0,0.0001,0.0001,0.0001,0.0001,5.4948693214416515,0.0001,4.395895385622979,0.0001,95.06126672859193,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.6000001,0.0,120.00007,0.0,80.0,44.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.2003202861309057,0.0001,240.02413734283454,0.0001
0.25000003,1.7179967,99.0,250.0,1.6000006,0.0,1.2800004,0.0,33.280006,0.0,100.0,24.0,LTA,OSDA-free,3.999999523162842,3.999999523162842,1.0,0.0001,0.0001,0.0001,0.0001,8.000322336625757,0.0001,6.400257630872512,0.0001,166.40667217559508,0.0001
1.0,1.7179967,99.0,250.0,0.72463757,0.0,0.5797101,0.0,7.391304,0.0,200.0,1.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,1.4494200635075571,0.0001,1.1595361938714983,0.0001,14.78408629302979,0.0001
1.0,1.7179967,99.0,250.0,0.2666666,0.0,0.26666668,0.0,20.0,0.0,80.0,4.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.5333865156531336,0.0001,0.5333866944849492,0.0001,40.004000000000005,0.0001
1.5,1.7179967,99.0,250.0,0.4,0.0,0.4,0.0,24.0,0.0,80.0,6.0,LTA,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,0.6667466845492523,0.0001,0.6667466845492523,0.0001,40.00480047683716,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.9500003,0.0,25.0,0.0,80.0,3.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.900390572261811,0.0001,50.00500000000001,0.0001
0.9003682,1.7179967,99.0,250.0,1.920999,0.0,1.5533962,0.0,20.582521,0.0,90.0,4.499998,LTA,OSDA-free,1.11065673828125,1.11065673828125,1.0,0.0001,0.0001,0.0001,0.0001,4.054953789220704,0.0001,3.2789968887103726,0.0001,43.44675406948422,0.0001
1.0,1.7179967,99.0,250.0,1.7499986,0.0,1.7500005,0.0,32.00001,0.0,70.0,16.999998,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.500347138690949,0.0001,3.5003509537696846,0.0001,64.00642289047242,0.0001
1.2499987,1.7179967,99.0,250.0,1.8222226,0.0,1.8222202,0.0,28.88889,0.0,80.0,0.0,LTA,OSDA-free,0.8000008463859558,0.8000008463859558,1.0,0.0001,0.0001,0.0001,0.0001,3.280366649625348,0.0001,3.280362357612069,0.0001,52.005802991952194,0.0001
1.0,1.7179967,99.0,250.0,1.5015017,0.0,1.2012022,0.0,33.333332,0.0,100.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.003303659176827,0.0001,2.402644548749924,0.0001,66.67333078994753,0.0001
2.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,69.07003,0.0,100.0,2.0,LTA,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,2.8818827750205993,0.0001,3.65173826880455,0.0001,103.618859324646,0.0001
0.7500004,1.7179967,99.0,250.0,0.71428585,0.0,0.5714286,0.0,25.285713,0.0,100.0,24.0,LTA,OSDA-free,1.3333325386047363,1.3333325386047363,1.0,0.0001,0.0001,0.0001,0.0001,1.6668092740648188,0.0001,1.333447224526726,0.0001,59.00503450422829,0.0001
0.917431,1.7179967,99.0,250.0,0.9569375,0.0,0.76555026,0.0,16.555025,0.0,65.0,168.0,LTA,OSDA-free,1.0900002717971802,1.0900002717971802,1.0,0.0001,0.0001,0.0001,0.0001,2.000191005649267,0.0001,1.6001533526962501,0.0001,34.60331796510903,0.0001
0.24972497,1.7179967,99.0,250.0,0.8802816,0.0,0.70422524,0.0,26.232393,0.0,100.0,336.0,LTA,OSDA-free,4.004405498504639,4.004405498504639,1.0,0.0001,0.0001,0.0001,0.0001,4.405462271608591,0.0001,3.5243695189891393,0.0001,131.28277957180651,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,100.0,0.0,80.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,4.8688220805645,0.0001,200.02000000000004,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,100.0,0.0,40.0,20.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,4.8688220805645,0.0001,200.02000000000004,0.0001
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,142.85709,0.0,65.0,11.500003,LTA,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,200.02849292302778,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.6000001,0.0,120.00007,0.0,80.0,24.999998,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.2003202861309057,0.0001,240.02413734283454,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.1978033,0.0,47.527473,0.0,65.0,168.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,4.396046078443528,0.0001,95.06445239410402,0.0001
1.994682,1.7179967,99.0,250.0,0.8880997,0.0,0.71047956,0.0,15.364121,0.0,65.0,4.0,LTA,OSDA-free,0.5013330578804016,0.5013330578804016,1.0,0.0001,0.0001,0.0001,0.0001,1.3335110138135386,0.0001,1.0668085425557974,0.0001,23.069736243053683,0.0001
1.5,1.7179967,99.0,250.0,1.0000005,0.0,0.8,0.0,28.599998,0.0,100.0,24.0,LTA,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,1.6668674813588555,0.0001,1.3334933690985047,0.0001,47.6723846914609,0.0001
2.4999998,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,142.85709,0.0,90.0,0.16669996,LTA,OSDA-free,0.40000003576278687,0.40000003576278687,1.0,0.0001,0.0001,0.0001,0.0001,2.689782938706841,0.0001,3.4083215935051783,0.0001,200.02849718050072,0.0001
0.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,63.36998,0.0,80.0,168.0,LTA,OSDA-free,2.0,2.0,1.0,0.0001,0.0001,0.0001,0.0001,5.763381350231171,0.0001,7.302989704084397,0.0001,190.12261357116702,0.0001
1.2499987,1.7179967,99.0,250.0,1.5200007,0.0,1.5200005,0.0,23.333334,0.0,80.0,0.0,LTA,OSDA-free,0.8000008463859558,0.8000008463859558,1.0,0.0001,0.0001,0.0001,0.0001,2.7363065397745303,0.0001,2.7363061105732025,0.0001,42.00468756020918,0.0001
1.0,1.7179967,99.0,250.0,0.2666666,0.0,0.26666668,0.0,20.0,0.0,80.0,8.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.5333865156531336,0.0001,0.5333866944849492,0.0001,40.004000000000005,0.0001
2.5,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,142.85709,0.0,90.0,0.4167001,LTA,OSDA-free,0.4000000059604645,0.4000000059604645,1.0,0.0001,0.0001,0.0001,0.0001,2.689782881456608,0.0001,3.40832152096133,0.0001,200.02849292302778,0.0001
0.9629991,1.7179967,99.0,250.0,1.61233,0.0,1.2898629,0.0,32.603153,0.0,99.00001,3.4999995,LTA,OSDA-free,1.0384225845336914,1.0384225845336914,1.0,0.0001,0.0001,0.0001,0.0001,3.2869322699100287,0.0001,2.6295435801187232,0.0001,66.46552449916221,0.0001
1.5,1.7179967,99.0,250.0,1.2000016,0.0,0.96000004,0.0,3.0,0.0,90.0,8.0,LTA,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,2.0002426865021703,0.0001,1.6001920826594043,0.0001,5.000600059604645,0.0001
1.0,1.7179967,99.0,250.0,1.5450002,0.0,1.5449996,0.0,24.750002,0.0,80.0,0.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.090309391045571,0.0001,3.0903081988334664,0.0001,49.50495381507874,0.0001
1.0,1.7179967,99.0,250.0,1.4999999,0.0,1.5000007,0.0,50.0,0.0,100.0,3.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.0002997615575797,0.0001,3.0003014306545266,0.0001,100.01000000000002,0.0001
5.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,83.33329,0.0,60.0,24.0,LTA,OSDA-free,0.20000000298023224,0.20000000298023224,1.0,0.0001,0.0001,0.0001,0.0001,2.3055830657035083,0.0001,2.9214879890029657,0.0001,100.01661502648976,0.0001
1.0,1.7179967,99.0,250.0,0.2666666,0.0,0.26666668,0.0,20.0,0.0,80.0,2.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.5333865156531336,0.0001,0.5333866944849492,0.0001,40.004000000000005,0.0001
0.66666627,1.7179967,99.0,250.0,0.2133333,0.0,0.2133334,0.0,16.0,0.0,80.0,6.0,LTA,OSDA-free,1.5000009536743164,1.5000009536743164,1.0,0.0001,0.0001,0.0001,0.0001,0.5333761045982064,0.0001,0.5333763653894884,0.0001,40.00321525878907,0.0001
2.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,69.16665,0.0,80.0,6.0,LTA,OSDA-free,0.5,0.5,1.0,0.0001,0.0001,0.0001,0.0001,2.8818827750205993,0.0001,3.65173826880455,0.0001,103.76380662689209,0.0001
0.9003682,1.7179967,99.0,250.0,1.920999,0.0,1.5533962,0.0,26.99029,0.0,90.0,4.499998,LTA,OSDA-free,1.11065673828125,1.11065673828125,1.0,0.0001,0.0001,0.0001,0.0001,4.054953789220704,0.0001,3.2789968887103726,0.0001,56.972634856310684,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,100.0,0.0,40.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,4.8688220805645,0.0001,200.02000000000004,0.0001
1.5,1.7179967,99.0,250.0,0.32,0.0,0.32,0.0,24.0,0.0,90.0,6.0,LTA,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,0.5333973277688024,0.0001,0.5333973277688024,0.0001,40.00480047683716,0.0001
2.7777736,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,110.29419,0.0,85.0,0.0,LTA,OSDA-free,0.3600005507469177,0.3600005507469177,1.0,0.0001,0.0001,0.0001,0.0001,2.612943965985252,0.0001,3.3109561421220803,0.0001,150.0222172383255,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.4341676,0.0,100.0,0.0,50.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,4.8688220805645,0.0001,200.02000000000004,0.0001
1.0,1.7179967,99.0,250.0,0.72463757,0.0,0.5797101,0.0,7.391304,0.0,140.0,98.00001,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,1.4494200635075571,0.0001,1.1595361938714983,0.0001,14.78408629302979,0.0001
0.24924925,1.7179967,99.0,250.0,1.920999,0.0,1.9230765,0.0,41.346157,0.0,100.0,168.0,LTA,OSDA-free,4.012048244476318,4.012048244476318,1.0,0.0001,0.0001,0.0001,0.0001,9.628524116706798,0.0001,9.638936863393315,0.0001,207.23720320987132,0.0001
0.7502743,1.7179967,99.0,250.0,0.62853557,0.0,0.5028283,0.0,24.45003,0.0,100.0,504.0,LTA,OSDA-free,1.3328458070755005,1.3328458070755005,1.0,0.0001,0.0001,0.0001,0.0001,1.466402273186344,0.0001,1.1731214569921222,0.0001,57.043038511944644,0.0001
1.5,1.7179967,99.0,250.0,0.32,0.0,0.32,0.0,24.0,0.0,70.0,6.0,LTA,OSDA-free,0.6666666865348816,0.6666666865348816,1.0,0.0001,0.0001,0.0001,0.0001,0.5333973277688024,0.0001,0.5333973277688024,0.0001,40.00480047683716,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,2.0000017,0.0,50.0,0.0,50.0,24.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,4.000403338193895,0.0001,100.01000000000002,0.0001
1.0,1.7179967,99.0,250.0,1.0,0.0,0.79999995,0.0,37.5,0.0,100.0,4.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,2.0002000000000004,0.0001,1.600159904623032,0.0001,75.00750000000002,0.0001
1.0,1.7179967,99.0,250.0,1.920999,0.0,1.9500003,0.0,25.0,0.0,80.0,4.0,LTA,OSDA-free,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,3.8423823000907906,0.0001,3.900390572261811,0.0001,50.00500000000001,0.0001
0.5,1.7179967,99.0,250.0,1.920999,0.0,1.6000001,0.0,136.66669,0.0,110.0,1.6600004,LTA,OSDA-free,2.0,2.0,1.0,0.0001,0.0001,0.0001,0.0001,5.763381350231171,0.0001,4.800320429182054,0.0001,410.02739437255866,0.0001
