Si/Al,Al/P,Si/Ge,Si/B,Na/T,K/T,OH/T,F/T,H2O/T,sda1/T,cryst_temp,cryst_time,Al/Si,Al,Si,Ge/Si,Ge,B/Si,B,Na,Na/Si,K,K/Si,OH,OH/Si,F,F/Si,H2O,H2O/Si,sda1,sda1/Si,zeo,osda
7.77308,1.7179967,99.0,250.0,0.1778272,0.0971012,0.2161031,0.0,15.448372,0.08034451,150.0,96.0,0.12864913264754768,0.12864913264754768,1.0,0.0,0.0,0.0,0.0,0.20070451504114198,0.20070451504114198,0.10959318515903604,0.10959318515903604,0.24390457637744625,0.24390457637744625,0.0,0.0,17.43579165861666,17.43579165861666,0.09068076152449221,0.09068076152449221,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.21798828,0.12541673,0.22502866,0.0,15.456367,0.05,100.0,168.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.2515584756034108,0.2515584756034108,0.14473090669812413,0.14473090669812413,0.25968307413902353,0.25968307413902353,0.0,0.0,17.83664755227604,17.83664755227604,0.05770000011088,0.05770000011088,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
9.091,1.7179967,99.0,250.0,0.34602308,0.0,0.0,0.0,13.761468,0.075,100.0,168.0,0.10999890001099989,0.10999890001099989,1.0,0.0,0.0,0.0,0.0,0.3840852381784182,0.3840852381784182,0.0,0.0,0.0,0.0,0.0,0.0,15.275214342536577,15.275214342536577,0.083249917500825,0.083249917500825,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.5,1.7179967,99.0,250.0,0.349116,0.0,0.0,0.0,10.592872,0.08,130.0,120.0,0.13333333333333333,0.13333333333333333,1.0,0.0,0.0,0.0,0.0,0.3956648,0.3956648,0.0,0.0,0.0,0.0,0.0,0.0,12.005254933333333,12.005254933333333,0.09066666666666666,0.09066666666666666,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.9989476,1.7179967,99.0,250.0,0.0,0.0,0.0,0.0,19.421804,0.30138183,200.0,48.0,0.1666959051284262,0.1666959051284262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.65933919700689,22.65933919700689,0.3516209469411115,0.3516209469411115,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.26730466,0.0,0.0,0.0,15.231951,0.04687341,100.0,480.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.3084695782327749,0.3084695782327749,0.0,0.0,0.0,0.0,0.0,0.0,17.577671487778375,17.577671487778375,0.05409191524394647,0.05409191524394647,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
8.0,1.7179967,99.0,250.0,0.18701486,0.0,0.24701788,0.0,14.069674,0.07129573,100.0,168.0,0.125,0.125,1.0,0.0,0.0,0.0,0.0,0.21039171750000002,0.21039171750000002,0.0,0.0,0.27789511499999997,0.27789511499999997,0.0,0.0,15.828383249999998,15.828383249999998,0.08020769625,0.08020769625,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.24995314,0.0,0.24012582,0.0,12.373768,0.077190384,110.0,144.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.2884459241142961,0.2884459241142961,0.0,0.0,0.277105196812503,0.277105196812503,0.0,0.0,14.279328299440069,14.279328299440069,0.0890777033071774,0.0890777033071774,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.23322728,0.0,0.19272836,0.0,17.331022,0.0625,120.0,384.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.279872736,0.279872736,0.0,0.0,0.23127403199999996,0.23127403199999996,0.0,0.0,20.7972264,20.7972264,0.075,0.075,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.1904762,0.04608196,0.30315074,0.0,12.5,0.083333336,120.0,120.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.21980953522240004,0.21980953522240004,0.053178581942191355,0.053178581942191355,0.3498359546322671,0.3498359546322671,0.0,0.0,14.42500002772,14.42500002772,0.0961666699288,0.0961666699288,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
9.091,1.7179967,99.0,250.0,0.19794989,0.0,0.24013105,0.0,15.438034,0.08030015,110.0,360.0,0.10999890001099989,0.10999890001099989,1.0,0.0,0.0,0.0,0.0,0.21972416015729843,0.21972416015729843,0.0,0.0,0.26654520135848647,0.26654520135848647,0.0,0.0,17.136200758332418,17.136200758332418,0.0891330781707183,0.0891330781707183,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.199062,1.7179967,99.0,250.0,0.19956677,0.0,0.16578576,0.0,13.883559,0.07466925,110.0,168.0,0.1923423879153586,0.1923423879153586,1.0,0.0,0.0,0.0,0.0,0.23795191909035512,0.23795191909035512,0.0,0.0,0.19767338896076253,0.19767338896076253,0.0,0.0,16.553955890823765,16.553955890823765,0.0890313118488489,0.0890313118488489,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.6,1.7179967,99.0,250.0,0.2335946,0.0,0.1935427,0.0,12.847485,0.05489521,100.0,336.0,0.15151515151515152,0.15151515151515152,1.0,0.0,0.0,0.0,0.0,0.2689877212121212,0.2689877212121212,0.0,0.0,0.22286735151515155,0.22286735151515155,0.0,0.0,14.794073636363638,14.794073636363638,0.06321266606060606,0.06321266606060606,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.2495804,1.0,99.0,250.0,0.2958828,0.0,0.0,0.0,12.5,0.08461742,200.0,28.211754,0.16001074248120722,0.16001074248120722,1.0,0.0,0.0,0.0,0.0,0.34322722651541854,0.34322722651541854,0.0,0.0,0.0,0.0,0.0,0.0,14.50013428101509,14.50013428101509,0.09815711620104414,0.09815711620104414,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.2857143,0.0,0.0,0.0,15.0,0.06711082,100.0,168.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.32971430283360004,0.32971430283360004,0.0,0.0,0.0,0.0,0.0,0.0,17.310000033264,17.310000033264,0.07744588642882495,0.07744588642882495,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.0,1.7179967,99.0,250.0,0.20002006,0.0,0.1963165,0.0,24.5,0.14221555,170.0,336.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.22002206600000002,0.22002206600000002,0.0,0.0,0.21594815000000003,0.21594815000000003,0.0,0.0,26.950000000000003,26.950000000000003,0.15643710500000002,0.15643710500000002,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.6,1.7179967,99.0,250.0,0.29852793,0.0,0.0,0.0,13.333333,0.075,100.0,192.0,0.15151515151515152,0.15151515151515152,1.0,0.0,0.0,0.0,0.0,0.34375943454545455,0.34375943454545455,0.0,0.0,0.0,0.0,0.0,0.0,15.35353496969697,15.35353496969697,0.08636363636363636,0.08636363636363636,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.35659352,0.0,0.0,0.0,13.758918,0.06927049,100.0,144.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.4115089228707818,0.4115089228707818,0.0,0.0,0.0,0.0,0.0,0.0,15.877791402511777,15.877791402511777,0.07993814561361424,0.07993814561361424,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.999241,1.7179967,99.0,250.0,0.18152393,0.27678597,0.49638957,0.0,13.636364,0.5638431,150.0,110.82486,0.1666877526673791,0.1666877526673791,1.0,0.0,0.0,0.0,0.0,0.21178174594705065,0.21178174594705065,0.3229228013091606,0.3229228013091606,0.5791316318708267,0.5791316318708267,0.0,0.0,15.909378869714352,15.909378869714352,0.6578288391960083,0.6578288391960083,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.0,1.7179967,99.0,250.0,0.2,0.035100535,0.1824835,0.0,15.0,0.05853392,106.02489,360.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.22000000000000003,0.03861058850000001,0.03861058850000001,0.20073185000000002,0.20073185000000002,0.0,0.0,16.5,16.5,0.064387312,0.064387312,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
9.091,1.7179967,99.0,250.0,0.28308135,0.0,0.25,0.0,14.285714,0.08,106.506424,360.0,0.10999890001099989,0.10999890001099989,1.0,0.0,0.0,0.0,0.0,0.3142199871136289,0.3142199871136289,0.0,0.0,0.27749972500275,0.27749972500275,0.0,0.0,15.857126825871743,15.857126825871743,0.08879991200088,0.08879991200088,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.96454,1.7179967,99.0,250.0,0.1,0.0,0.26831818,0.0,12.686835,0.048514757,110.0,336.0,0.12555652931619402,0.12555652931619402,1.0,0.0,0.0,0.0,0.0,0.1125556529316194,0.1125556529316194,0.0,0.0,0.30200727943323785,0.30200727943323785,0.0,0.0,14.279749970607217,14.279749970607217,0.05460610150953853,0.05460610150953853,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.94358,1.7179967,99.0,250.0,0.19909693,0.0,0.232184,0.0,9.600581,0.013839359,110.0,118.652916,0.12588782387789887,0.12588782387789887,1.0,0.0,0.0,0.0,0.0,0.22416080925847037,0.22416080925847037,0.0,0.0,0.26141313849926606,0.26141313849926606,0.0,0.0,10.809177250053501,10.809177250053501,0.015581565788375015,0.015581565788375015,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
9.263897,1.7179967,99.0,250.0,0.29030305,0.0,0.0,0.0,9.864558,0.0625,100.0,154.16765,0.10794593247312659,0.10794593247312659,1.0,0.0,0.0,0.0,0.0,0.3216400834320427,0.3216400834320427,0.0,0.0,0.0,0.0,0.0,0.0,10.929396911745242,10.929396911745242,0.06924662077957042,0.06924662077957042,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.670427,1.7179967,99.0,250.0,0.18152271,0.09153786,0.21206798,0.0,13.87239,0.08228119,120.0,120.0,0.13037083854653725,0.13037083854653725,1.0,0.0,0.0,0.0,0.0,0.20518797791793988,0.20518797791793988,0.10347172756695552,0.10347172756695552,0.23971546038147026,0.23971546038147026,0.0,0.0,15.680945116944596,15.680945116944596,0.09300825773690695,0.09300825773690695,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.2656927,1.7179967,99.0,250.0,0.18184009,0.0,0.11032985,0.0,12.56307,0.075,120.0,264.0,0.15959927303807925,0.15959927303807925,1.0,0.0,0.0,0.0,0.0,0.21086163617317893,0.21086163617317893,0.0,0.0,0.12793841385440033,0.12793841385440033,0.0,0.0,14.568126839126503,14.568126839126503,0.08696994547785594,0.08696994547785594,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
8.0,1.7179967,99.0,250.0,0.18193187,0.06127715,0.29767478,0.0,13.732665,0.09677419,150.0,144.0,0.125,0.125,1.0,0.0,0.0,0.0,0.0,0.20467335375,0.20467335375,0.06893679375,0.06893679375,0.3348841275,0.3348841275,0.0,0.0,15.449248125,15.449248125,0.10887096375,0.10887096375,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.0,1.7179967,99.0,250.0,0.33101627,0.0,0.0,0.0,12.193376,0.083333336,120.0,168.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.364117897,0.364117897,0.0,0.0,0.0,0.0,0.0,0.0,13.412713600000002,13.412713600000002,0.0916666696,0.0916666696,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.1838208,0.0,0.11202865,0.0,12.5,0.080316655,120.0,336.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.212129203607641,0.212129203607641,0.0,0.0,0.12928106234843473,0.12928106234843473,0.0,0.0,14.42500002772,14.42500002772,0.09268542004811021,0.09268542004811021,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.5,1.7179967,99.0,250.0,0.18574323,0.0,0.15212707,0.0,21.16424,0.05,100.0,466.68515,0.13333333333333333,0.13333333333333333,1.0,0.0,0.0,0.0,0.0,0.210508994,0.210508994,0.0,0.0,0.17241067933333334,0.17241067933333334,0.0,0.0,23.986138666666665,23.986138666666665,0.05666666666666667,0.05666666666666667,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
12.5,1.7179967,99.0,250.0,0.19919243,0.0,0.2925336,0.0,14.705882,0.08110031,109.004906,329.50665,0.08,0.08,1.0,0.0,0.0,0.0,0.0,0.21512782440000003,0.21512782440000003,0.0,0.0,0.315936288,0.315936288,0.0,0.0,15.882352560000001,15.882352560000001,0.0875883348,0.0875883348,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
8.997084,1.7179967,99.0,250.0,0.19701317,0.100807816,0.29225898,0.0,14.922557,0.04764489,150.0,120.0,0.11114712277889148,0.11114712277889148,1.0,0.0,0.0,0.0,0.0,0.21891061699504857,0.21891061699504857,0.11201231470202389,0.11201231470202389,0.3247427247332936,0.3247427247332936,0.0,0.0,16.581156275054003,16.581156275054003,0.05294048243861678,0.05294048243861678,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
8.0,1.7179967,99.0,250.0,0.21143074,0.0,0.12156347,0.0,14.085961,0.08015472,100.0,408.0,0.125,0.125,1.0,0.0,0.0,0.0,0.0,0.2378595825,0.2378595825,0.0,0.0,0.13675890375,0.13675890375,0.0,0.0,15.846706124999999,15.846706124999999,0.09017406,0.09017406,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.0,1.7179967,99.0,250.0,0.22406563,0.09920348,0.25,0.0,17.331022,0.25,170.0,79.1385,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.246472193,0.246472193,0.109123828,0.109123828,0.275,0.275,0.0,0.0,19.064124200000002,19.064124200000002,0.275,0.275,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.9505754,1.7179967,99.0,250.0,0.31074113,0.0,0.28311357,0.0,11.546628,0.05687173,112.39491,120.0,0.1680509753729026,0.1680509753729026,1.0,0.0,0.0,0.0,0.0,0.36296147998497785,0.36296147998497785,0.0,0.0,0.3306910815798045,0.3306910815798045,0.0,0.0,13.487050097668066,13.487050097668066,0.06642907969764436,0.06642907969764436,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.212417,1.7179967,99.0,250.0,0.27237538,0.0,0.1463216,0.0,12.777754,0.05,120.0,120.0,0.19184957765274727,0.19184957765274727,1.0,0.0,0.0,0.0,0.0,0.32463048161600655,0.32463048161600655,0.0,0.0,0.17439333716147423,0.17439333716147423,0.0,0.0,15.229160708250703,15.229160708250703,0.05959247888263737,0.05959247888263737,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.0,99.0,250.0,0.0,0.0,0.0,0.0,14.0,0.09033754,105.52362,168.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1560000310464,16.1560000310464,0.10424952136033253,0.10424952136033253,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.0,1.7179967,99.0,250.0,0.0,0.14757088,0.23618867,0.0,20.0,0.13350256,150.0,168.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162327968,0.162327968,0.25980753700000003,0.25980753700000003,0.0,0.0,22.0,22.0,0.146852816,0.146852816,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.58678,1.7179967,99.0,250.0,0.30616748,0.13341281,0.18282321,0.0,13.636364,0.08,100.0,144.0,0.15181925007363234,0.15181925007363234,1.0,0.0,0.0,0.0,0.0,0.35264959721053385,0.35264959721053385,0.153667442764416,0.153667442764416,0.21057929263825423,0.21057929263825423,0.0,0.0,15.706626556211079,15.706626556211079,0.09214554000589059,0.09214554000589059,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.25,0.0,0.16598214,0.0,12.963615,0.060259108,100.0,336.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.2885000005544,0.2885000005544,0.0,0.0,0.191543389928082,0.191543389928082,0.0,0.0,14.960011738748113,14.960011738748113,0.0695390107656306,0.0695390107656306,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.6,1.7179967,99.0,250.0,0.27123037,0.0,0.0,0.0,14.2060375,0.05030351,109.80475,360.0,0.15151515151515152,0.15151515151515152,1.0,0.0,0.0,0.0,0.0,0.31232588060606065,0.31232588060606065,0.0,0.0,0.0,0.0,0.0,0.0,16.358467424242427,16.358467424242427,0.05792525393939395,0.05792525393939395,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.0,1.7179967,99.0,250.0,0.28964996,0.08841402,0.3429254,0.0,15.151515,0.11963503,150.0,132.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.318614956,0.318614956,0.09725542200000001,0.09725542200000001,0.37721794000000003,0.37721794000000003,0.0,0.0,16.6666665,16.6666665,0.13159853300000002,0.13159853300000002,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.25,0.0,0.1,0.0,14.576391,0.07984467,123.07143,120.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.2885000005544,0.2885000005544,0.0,0.0,0.11540000022176,0.11540000022176,0.0,0.0,16.821155246324604,16.821155246324604,0.09214074935706355,0.09214074935706355,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.25,0.0,0.08172618,0.0,17.301039,0.07297811,100.0,96.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.2885000005544,0.2885000005544,0.0,0.0,0.09431201190123598,0.09431201190123598,0.0,0.0,19.965399044366784,19.965399044366784,0.08421673910183626,0.08421673910183626,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
11.114239,1.7179967,99.0,250.0,0.29917577,0.13901189,0.19388625,0.0,23.595842,0.12511677,135.0,120.0,0.08997467123030196,0.08997467123030196,1.0,0.0,0.0,0.0,0.0,0.32609401154582246,0.32609401154582246,0.1515194390998529,0.1515194390998529,0.21133110159982615,0.21133110159982615,0.0,0.0,25.718870126352154,25.718870126352154,0.1363741102461473,0.1363741102461473,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
8.271537,1.7179967,99.0,250.0,0.33167288,0.0,0.20390815,0.0,14.825496,0.07570367,120.0,360.0,0.12089651536346872,0.12089651536346872,1.0,0.0,0.0,0.0,0.0,0.37177097543256593,0.37177097543256593,0.0,0.0,0.2285599347892115,0.2285599347892115,0.0,0.0,16.61784680493504,16.61784680493504,0.08485597990322596,0.08485597990322596,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.0,0.0,0.3,0.0,22.172678,0.33718967,120.0,312.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,26.6072136,26.6072136,0.404627604,0.404627604,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
2.5,1.0,99.0,250.0,0.0,0.0,0.0,0.0,13.308341,0.09677419,135.0,144.0,0.4,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6316774,18.6316774,0.13548386599999998,0.13548386599999998,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.471673,1.7179967,99.0,250.0,0.25,0.0,0.15223669,0.0,13.636364,0.09677419,130.0,168.0,0.18275945949255373,0.18275945949255373,1.0,0.0,0.0,0.0,0.0,0.2956898648731384,0.2956898648731384,0.0,0.0,0.18005938517933545,0.18005938517933545,0.0,0.0,16.12853851408372,16.12853851408372,0.11446058865722969,0.11446058865722969,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.391897,1.7179967,99.0,250.0,0.2848597,0.0,0.2943114,0.0,13.761468,0.079971105,110.0,144.0,0.15644807793367133,0.15644807793367133,1.0,0.0,0.0,0.0,0.0,0.3294254525457622,0.3294254525457622,0.0,0.0,0.3403558528439679,0.3403558528439679,0.0,0.0,15.914423218145723,15.914423218145723,0.09248243066748181,0.09248243066748181,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
2.4686246,1.0,99.0,250.0,0.0,0.0,0.0,0.0,10.41233,0.083333336,125.0,144.0,0.40508386734864427,0.40508386734864427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63019690451031,14.63019690451031,0.11709032602594399,0.11709032602594399,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.5,1.7179967,99.0,250.0,0.33155516,0.0,0.18181819,0.0,12.844837,0.09557577,125.0,288.0,0.13333333333333333,0.13333333333333333,1.0,0.0,0.0,0.0,0.0,0.37576251466666666,0.37576251466666666,0.0,0.0,0.2060606153333333,0.2060606153333333,0.0,0.0,14.557481933333333,14.557481933333333,0.108319206,0.108319206,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.6,1.7179967,99.0,250.0,0.33793265,0.0,0.0,0.0,12.752607,0.08201369,100.0,168.0,0.15151515151515152,0.15151515151515152,1.0,0.0,0.0,0.0,0.0,0.3891345666666667,0.3891345666666667,0.0,0.0,0.0,0.0,0.0,0.0,14.684820181818182,14.684820181818182,0.09444000666666667,0.09444000666666667,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.9988003,1.7179967,99.0,250.0,0.18466593,0.0,0.28328037,0.0,9.803922,0.02850977,150.0,24.0,0.166699998331333,0.166699998331333,1.0,0.0,0.0,0.0,0.0,0.21544974022285407,0.21544974022285407,0.0,0.0,0.33050320720629944,0.33050320720629944,0.0,0.0,11.43823578104052,11.43823578104052,0.03326234861142669,0.03326234861142669,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.9999223,1.7179967,99.0,250.0,0.35797444,0.0,0.0,0.0,10.0,0.09677419,100.0,336.0,0.16666882502795077,0.16666882502795077,1.0,0.0,0.0,0.0,0.0,0.4176376193048387,0.4176376193048387,0.0,0.0,0.0,0.0,0.0,0.0,11.66668825027951,11.66668825027951,0.11290343054033167,0.11290343054033167,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
9.091,1.7179967,99.0,250.0,0.26493236,0.0,0.12928359,0.0,17.160645,0.075,109.47558,309.4416,0.10999890001099989,0.10999890001099989,1.0,0.0,0.0,0.0,0.0,0.2940746281773182,0.2940746281773182,0.0,0.0,0.14350464268947313,0.14350464268947313,0.0,0.0,19.048297073479265,19.048297073479265,0.083249917500825,0.083249917500825,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.6,1.7179967,99.0,250.0,0.26384735,0.0,0.29408237,0.0,14.285714,0.08514314,110.0,336.0,0.15151515151515152,0.15151515151515152,1.0,0.0,0.0,0.0,0.0,0.3038242212121212,0.3038242212121212,0.0,0.0,0.33864030484848484,0.33864030484848484,0.0,0.0,16.450216121212122,16.450216121212122,0.09804361575757577,0.09804361575757577,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.4935064,1.7179967,99.0,250.0,0.23082751,0.0,0.19288673,0.0,17.340292,0.09677419,100.0,384.0,0.15400000221760002,0.15400000221760002,1.0,0.0,0.0,0.0,0.0,0.2663749470518831,0.2663749470518831,0.0,0.0,0.22259128684774562,0.22259128684774562,0.0,0.0,20.010697006453835,20.010697006453835,0.11167741547460644,0.11167741547460644,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
9.050883,1.7179967,99.0,250.0,0.0,0.16890755,0.18043692,0.0,25.641026,0.1,150.0,340.54007,0.11048645750917341,0.11048645750917341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875695468460536,0.1875695468460536,0.20037275609466615,0.20037275609466615,0.0,0.0,28.474012129640613,28.474012129640613,0.11104864575091736,0.11104864575091736,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
5.0,1.7179967,99.0,250.0,0.21165258,0.0,0.09536878,0.0,14.0,0.081061035,108.24688,336.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.253983096,0.253983096,0.0,0.0,0.114442536,0.114442536,0.0,0.0,16.8,16.8,0.097273242,0.097273242,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
6.3511753,1.7179967,99.0,250.0,0.24997471,0.0,0.13902767,0.0,12.186892,0.0625,100.49145,144.0,0.15745117285614837,0.15745117285614837,1.0,0.0,0.0,0.0,0.0,0.2893335212738755,0.2893335212738755,0.0,0.0,0.16091773970095755,0.16091773970095755,0.0,0.0,14.105732438871211,14.105732438871211,0.07234069830350927,0.07234069830350927,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
8.610216,1.7179967,99.0,250.0,0.1873971,0.0,0.19355445,0.0,14.423077,0.047614787,150.0,132.79918,0.11614110493859853,0.11614110493859853,1.0,0.0,0.0,0.0,0.0,0.20916160625628905,0.20916160625628905,0.0,0.0,0.21603407768878272,0.21603407768878272,0.0,0.0,16.098189099394485,16.098189099394485,0.05314482097359602,0.05314482097359602,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
8.1168585,1.7179967,99.0,250.0,0.37123895,0.0,0.0,0.0,10.0,0.061953757,130.0,168.0,0.12320037364209319,0.12320037364209319,1.0,0.0,0.0,0.0,0.0,0.41697572735049837,0.41697572735049837,0.0,0.0,0.0,0.0,0.0,0.0,11.232003736420932,11.232003736420932,0.06958648301093144,0.06958648301093144,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
8.167114,1.7179967,99.0,250.0,0.25,0.0,0.37966472,0.0,15.217391,0.6074478,135.0,480.0,0.12244227275387609,0.12244227275387609,1.0,0.0,0.0,0.0,0.0,0.280610568188469,0.280610568188469,0.0,0.0,0.426151731201264,0.426151731201264,0.0,0.0,17.08064293942438,17.08064293942438,0.681825089211342,0.681825089211342,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
10.010192,1.7179967,99.0,250.0,0.22910321,0.0,0.10994404,0.0,13.255561,0.07258595,120.0,222.8134,0.09989818377110049,0.09989818377110049,1.0,0.0,0.0,0.0,0.0,0.25199020457512905,0.25199020457512905,0.0,0.0,0.12092724991245725,0.12092724991245725,0.0,0.0,14.579767468767034,14.579767468767034,0.07983715457229991,0.07983715457229991,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
7.511633,1.7179967,99.0,250.0,0.337689,0.0,0.19808635,0.0,17.722754,0.071575075,110.0,336.0,0.13312684472204647,0.13312684472204647,1.0,0.0,0.0,0.0,0.0,0.3826444710673431,0.3826444710673431,0.0,0.0,0.22445696075800692,0.22445696075800692,0.0,0.0,20.082128319805026,20.082128319805026,0.08110363889549382,0.08110363889549382,UFI,C1COCCN2CCOCCOCCN(CCO1)CCOCCOCC2
